City,Latitude,Longitude,Season,Hour,Month,Year,Station ID,PM2.5 (µg/m³),Severity,Threshold
Guangzhou,39.2386297173303,114.81208583133255,Spring,2,2,2017,35,183.31312621279534,severe,150.0
Shanghai,44.33549693676724,105.06274200302875,Summer,3,9,2023,32,232.14038372209808,severe,150.0
Shanghai,32.77701384235797,114.90010868962239,Autumn,13,3,2017,95,227.65056498770724,severe,150.0
Guangzhou,38.32211939865399,129.92199118027628,Spring,15,12,2023,56,246.80265778652142,severe,150.0
Chengdu,31.335725256166242,128.42325655621914,Winter,13,2,2021,64,210.83800379153433,severe,150.0
Guangzhou,43.80174023896084,107.08626645284549,Autumn,19,10,2022,54,164.46158499658165,severe,150.0
Shenzhen,41.3367625370804,120.61244510156774,Winter,15,4,2016,92,218.29379305754338,severe,150.0
Chengdu,47.049775718035306,126.19657125062696,Winter,8,6,2016,27,233.8576223929863,severe,150.0
Shanghai,48.75628719342458,102.47817554478186,Summer,22,3,2017,88,211.00464309805585,severe,150.0
Chengdu,28.804929499689866,103.3605269168206,Winter,8,11,2022,42,219.25960897485993,severe,150.0
Chengdu,24.680499987748004,121.04343559440386,Autumn,12,3,2019,64,247.2849761621585,severe,150.0
Shenzhen,25.731841913507715,97.32417024796158,Spring,11,11,2018,22,167.94617655313186,severe,150.0
Shenzhen,24.914074732337667,128.39741280036796,Summer,10,8,2024,60,189.0794415732587,severe,150.0
Chengdu,47.27103267347238,99.13509496308414,Winter,10,4,2024,36,156.1953068471117,severe,150.0
Beijing,41.98688169088739,108.5923069261755,Autumn,18,9,2016,68,204.79121416763763,severe,150.0
Shanghai,30.79987155632795,94.87913864437363,Winter,9,2,2017,61,233.3554905725834,severe,150.0
Beijing,22.00356947603544,121.88502946236534,Autumn,7,7,2015,63,204.5219818927043,severe,150.0
Shanghai,28.036847842402075,113.00458481667724,Winter,16,11,2019,83,167.39487161520674,severe,150.0
Shanghai,25.42608800645884,128.33249158176937,Spring,21,6,2019,66,244.49830899991727,severe,150.0
Shanghai,41.74353307550636,107.89480946794257,Winter,17,5,2018,12,164.46631311258875,severe,150.0
Guangzhou,38.9062829313981,100.92352655721109,Winter,11,5,2017,31,227.75026012202548,severe,150.0
Guangzhou,35.05234377914727,108.42275849995114,Spring,20,7,2020,11,244.22769547895643,severe,150.0
Chengdu,27.18803636924067,118.76116232610627,Summer,9,6,2019,26,195.45214878415902,severe,150.0
Shenzhen,38.85264449975148,94.77486081577375,Summer,0,6,2015,82,190.11839085300343,severe,150.0
Guangzhou,31.317760322189486,98.41055830172533,Summer,16,12,2019,15,226.75050977223657,severe,150.0
Shanghai,31.028460154584984,118.10510260238524,Spring,5,4,2021,62,209.16173968039908,severe,150.0
Guangzhou,49.09434347636824,105.10684151192514,Autumn,3,2,2015,28,234.43318706359818,severe,150.0
Chengdu,47.42257639582518,96.86263105837949,Spring,6,1,2015,40,220.44855664823677,severe,150.0
Shenzhen,23.17314789271666,117.81479084225467,Spring,14,1,2018,8,184.79903113130015,severe,150.0
Shanghai,36.99521490296578,115.05098258755673,Winter,13,1,2021,90,210.72264818698144,severe,150.0
Shenzhen,35.00907183176142,115.39220325415852,Winter,23,12,2017,15,203.29353179106693,severe,150.0
Shenzhen,30.284976644962867,121.84462769592984,Winter,0,10,2019,63,224.60211053177602,severe,150.0
Shanghai,36.767781926388096,103.96261548983837,Winter,0,10,2021,70,191.33793852959317,severe,150.0
Beijing,49.0998373229165,99.84563744817285,Winter,0,4,2015,60,195.33947985261176,severe,150.0
Shanghai,36.71548253899212,127.96189374246941,Spring,0,8,2017,31,169.20594591036675,severe,150.0
Shanghai,33.859399911984994,91.94936102781232,Autumn,19,4,2019,41,196.47096915797803,severe,150.0
Guangzhou,29.289846090830544,92.82142985179702,Spring,14,11,2016,70,232.0092390615906,severe,150.0
Chengdu,36.17254660401846,104.24514103486317,Autumn,0,7,2017,17,221.30100612745986,severe,150.0
Guangzhou,42.82931622401699,98.9331274611192,Winter,22,10,2022,54,174.0647017251574,severe,150.0
Shanghai,20.493680618579486,111.34323774070836,Autumn,20,4,2022,40,166.31908442005505,severe,150.0
Shenzhen,48.39902202341463,122.37133839944346,Spring,15,2,2020,75,223.4456771925275,severe,150.0
Shenzhen,30.083926190175223,129.7900721886799,Summer,20,10,2017,59,207.34954208224218,severe,150.0
Beijing,47.429404477970785,102.42439023553398,Spring,9,8,2019,21,230.04453399535407,severe,150.0
Shanghai,45.10939892478982,126.87054552380903,Autumn,15,11,2024,36,243.74469857113885,severe,150.0
Chengdu,31.816107595418444,92.35722400319423,Summer,5,12,2023,15,215.92258699796406,severe,150.0
Shenzhen,20.519149756063825,111.35402745778573,Summer,23,7,2015,1,194.0717618261543,severe,150.0
Shenzhen,45.4792567647823,127.55713965925031,Summer,12,2,2019,32,184.73942222464154,severe,150.0
Guangzhou,37.58384596962114,106.84115736024677,Autumn,12,3,2021,7,222.03482713002887,severe,150.0
Guangzhou,48.352470968007054,96.20458192140079,Spring,12,2,2023,75,244.3331497628175,severe,150.0
Shanghai,23.407825224830198,102.3365519920022,Summer,13,9,2023,72,219.89045528767085,severe,150.0
Shanghai,24.361918914619856,126.26879278669004,Winter,22,4,2021,66,182.7744549398896,severe,150.0
Chengdu,32.72052068998548,117.63246155839944,Winter,22,8,2017,39,216.04828302245767,severe,150.0
Shanghai,39.63007447872589,103.39191404771141,Autumn,12,10,2023,1,178.36232789636705,severe,150.0
Shanghai,20.906455400949852,96.01023636090378,Winter,18,11,2023,72,174.85700541022402,severe,150.0
Shanghai,34.71518116119752,123.02294004234453,Summer,23,3,2020,80,248.52095575283255,severe,150.0
Chengdu,39.81257045247075,90.08269925049657,Winter,19,1,2020,28,187.700474868111,severe,150.0
Shanghai,21.53076279833293,122.73405906063235,Winter,15,12,2024,44,199.5741667037455,severe,150.0
Shenzhen,42.59456034007578,119.73758509715694,Summer,8,1,2024,13,238.34061095639336,severe,150.0
Guangzhou,20.893621212658832,121.48903472480805,Summer,23,9,2016,72,197.26699831978004,severe,150.0
Beijing,45.314519643616,128.11785051769638,Summer,16,8,2018,58,232.107156754585,severe,150.0
Beijing,25.11181957824525,91.29133889644913,Summer,10,12,2020,26,223.95847808302426,severe,150.0
Shenzhen,38.883425763950925,124.6007409267778,Summer,23,12,2020,2,249.0542538343563,severe,150.0
Beijing,45.03231758563118,118.49765514814872,Spring,1,1,2024,22,151.81493955965058,severe,150.0
Guangzhou,42.898495552831434,106.1332216498057,Spring,14,2,2023,24,202.44061810037996,severe,150.0
Shenzhen,26.13210352146657,126.63941857414187,Autumn,2,7,2018,58,175.81025819799592,severe,150.0
Chengdu,21.342140022913977,102.86083639383854,Summer,17,1,2018,10,178.1257293674222,severe,150.0
Guangzhou,49.833594316742115,117.90387751648396,Spring,18,10,2023,12,178.496199122143,severe,150.0
Beijing,28.01984250834026,117.53958626518352,Spring,23,12,2015,96,239.1942860147351,severe,150.0
Chengdu,47.64471511990342,129.68044930609364,Summer,4,11,2016,78,216.5969174507187,severe,150.0
Chengdu,42.126968246725156,90.05031245257355,Summer,13,10,2017,51,188.50288159089155,severe,150.0
Shanghai,26.250095542134723,105.27791384107546,Winter,8,10,2015,31,158.44906593353141,severe,150.0
Shenzhen,48.64484524835191,128.03303318782037,Winter,0,5,2023,74,163.6937770043772,severe,150.0
Chengdu,32.03800282988892,98.2595914670541,Winter,17,10,2020,21,245.6667317404752,severe,150.0
Chengdu,28.280824377118137,115.74826646697355,Winter,4,8,2021,69,193.2898642141144,severe,150.0
Chengdu,30.201828026990107,96.57738725787098,Winter,17,2,2024,75,239.4597601102977,severe,150.0
Beijing,28.627440419003477,127.32291519773085,Winter,7,4,2023,66,217.48425016509754,severe,150.0
Chengdu,28.095635546089483,99.4499233393922,Autumn,9,6,2015,99,190.0813809059805,severe,150.0
Beijing,41.56526314717962,114.45286716438758,Autumn,6,5,2023,49,159.04065595915048,severe,150.0
Shanghai,40.243818124691614,118.7467153529942,Summer,0,9,2017,83,180.55204594181095,severe,150.0
Shanghai,20.982183695158536,92.49820203243584,Summer,8,12,2019,67,234.13774816495527,severe,150.0
Shenzhen,33.56725082077698,97.13854193933571,Autumn,5,9,2018,42,215.81186086260152,severe,150.0
Chengdu,49.30723209513807,111.88803895098164,Winter,20,2,2019,36,249.22012297098433,severe,150.0
Chengdu,44.88011811494614,116.28051130080998,Autumn,2,6,2017,33,165.64194610214216,severe,150.0
Shanghai,31.389002511584877,90.36139755154646,Winter,5,8,2019,54,175.6377830371206,severe,150.0
Beijing,42.048819948693165,94.98776209005689,Summer,17,4,2021,33,168.92995890380843,severe,150.0
Beijing,42.5675929109009,90.69041363123425,Spring,18,5,2022,83,171.2834701413378,severe,150.0
Chengdu,47.701456270311326,109.767419060745,Winter,21,6,2016,55,168.79211603019357,severe,150.0
Shanghai,28.080181198085736,126.64528523518688,Winter,10,4,2016,71,184.32225871094835,severe,150.0
Beijing,41.678655772478145,99.45215224096312,Autumn,6,3,2023,84,231.48005935186993,severe,150.0
Shanghai,48.58607820033697,94.96538468725427,Winter,10,1,2020,96,213.5189573481726,severe,150.0
Guangzhou,44.38732207615671,113.32387721724243,Spring,9,4,2017,48,198.7643145698499,severe,150.0
Shanghai,31.660306830961225,116.68403839262447,Winter,1,2,2017,52,201.6719025001505,severe,150.0
Shanghai,39.706984657126796,102.18728765766545,Spring,18,4,2016,45,186.56171794462273,severe,150.0
Shenzhen,49.38913740844924,125.94215693887199,Autumn,15,4,2021,13,199.9986652005681,severe,150.0
Chengdu,38.226321746543604,115.56951371677482,Summer,12,3,2024,14,163.49990706968106,severe,150.0
Beijing,27.89235982439497,99.63620008870268,Autumn,9,6,2019,9,172.76311038413237,severe,150.0
Shenzhen,37.03048763272585,115.5734621973037,Summer,15,10,2022,28,222.85168720225923,severe,150.0
Shanghai,39.764876882922735,104.98181617267076,Spring,18,2,2016,55,242.26683070238548,severe,150.0
Shenzhen,31.472658509935727,114.10447941958893,Autumn,6,10,2023,45,202.99626968759492,severe,150.0
Shenzhen,25.977011225512797,103.33430330204158,Summer,1,8,2023,25,159.42033197858737,severe,150.0
Chengdu,31.21518867965866,116.30815609441537,Spring,22,4,2017,71,196.41970333185563,severe,150.0
Guangzhou,36.251798956626544,114.69228061460535,Winter,19,8,2018,26,240.42367333815184,severe,150.0
Shanghai,25.808246097376532,109.49950597097342,Spring,19,11,2018,93,179.18650353163756,severe,150.0
Guangzhou,28.509728681948317,119.15903022300657,Winter,11,6,2022,38,176.46196989733335,severe,150.0
Guangzhou,33.61348210173425,121.82604570420082,Autumn,3,11,2020,79,151.36282775756885,severe,150.0
Shanghai,38.50424288945899,116.4292750157449,Winter,8,1,2022,86,220.1637711698343,severe,150.0
Guangzhou,31.110883119656208,94.30766395517844,Spring,14,10,2016,12,242.64549202092806,severe,150.0
Beijing,42.23413831723476,125.08882793779199,Summer,8,11,2022,71,213.0413955530371,severe,150.0
Chengdu,29.457380218585506,129.36792251529567,Spring,8,7,2016,91,179.10182382409684,severe,150.0
Guangzhou,34.09409814709903,119.43070240019429,Winter,21,5,2021,84,193.5467448025198,severe,150.0
Shenzhen,44.384087800872905,125.34136505261297,Autumn,4,11,2023,64,247.39030263940037,severe,150.0
Beijing,48.45395761834467,106.1396533969907,Winter,3,10,2022,3,197.4391635616351,severe,150.0
Beijing,29.112281780084174,108.35811492380726,Spring,3,12,2016,38,155.5819948156587,severe,150.0
Shenzhen,41.06336805689386,112.62955077149894,Spring,11,11,2015,44,211.30979125456477,severe,150.0
Shenzhen,28.504712861264096,117.98191915248452,Winter,0,9,2019,85,163.15189816687715,severe,150.0
Beijing,35.785100028796656,129.20293139514948,Spring,13,3,2015,49,222.4182894721261,severe,150.0
Shenzhen,24.6116616608918,94.82601132878531,Spring,4,2,2023,3,184.30270562354954,severe,150.0
Chengdu,20.782543307268835,118.32987105409165,Summer,2,10,2022,87,163.1183327859241,severe,150.0
Guangzhou,41.00384449493894,95.558416282943,Autumn,11,5,2024,28,238.81293868412553,severe,150.0
Chengdu,38.70508274755905,93.71239696966812,Autumn,7,11,2020,79,246.47893367761196,severe,150.0
Guangzhou,47.092013842266304,96.60275891005622,Autumn,5,4,2020,37,168.16275051214714,severe,150.0
Shanghai,33.33837061086015,124.031790830212,Autumn,17,6,2018,94,228.76962912801724,severe,150.0
Guangzhou,37.475881078731675,119.85670932181665,Winter,4,6,2018,43,235.10520708728396,severe,150.0
Beijing,32.386282549076746,93.36006221389484,Spring,7,10,2022,32,219.4048420778797,severe,150.0
Shanghai,24.52089080236507,100.20312791073867,Summer,21,3,2017,76,192.61029785949884,severe,150.0
Guangzhou,20.468637556787748,119.30017570693053,Summer,3,1,2023,52,184.83540107190396,severe,150.0
Shenzhen,40.50437941225222,119.2707734150681,Autumn,9,11,2021,29,151.5444055495221,severe,150.0
Shenzhen,26.06865843440164,103.31381343444126,Summer,1,9,2024,95,169.1454196548784,severe,150.0
Beijing,26.152300083714593,120.0741097800472,Summer,17,6,2021,20,203.89229494850665,severe,150.0
Shenzhen,46.06824509342516,125.20394561019101,Winter,13,1,2015,86,168.4026789034558,severe,150.0
Shanghai,45.62296000647191,115.60513296668934,Summer,14,7,2018,27,228.54454541428265,severe,150.0
Shenzhen,33.10189837241772,91.83965910995067,Autumn,23,10,2020,2,191.3338837031997,severe,150.0
Shenzhen,29.29098718377895,113.97096137168872,Winter,11,12,2018,60,161.34496579855877,severe,150.0
Beijing,34.8657030495142,93.30191413071647,Summer,1,8,2017,21,212.75786255487867,severe,150.0
Chengdu,26.4823741391988,123.35070235464218,Winter,12,6,2018,78,159.89230822266427,severe,150.0
Guangzhou,26.4555307377191,117.15702734108777,Winter,3,8,2021,78,216.06997564809748,severe,150.0
Chengdu,35.16247426777879,127.42056959001452,Autumn,20,9,2022,97,245.06187648927803,severe,150.0
Guangzhou,20.709772544519023,128.92854421252474,Summer,11,10,2019,10,195.35806296295024,severe,150.0
Beijing,22.056342005214066,106.75309550069485,Autumn,8,11,2020,8,165.60965413840975,severe,150.0
Shenzhen,31.95618937956523,127.45498282015112,Spring,22,2,2016,19,194.20953343863906,severe,150.0
Shanghai,44.671148726120094,97.88374584289055,Autumn,18,10,2015,38,232.45975725342106,severe,150.0
Guangzhou,25.456888014474046,113.32677053628765,Summer,10,2,2023,40,212.50490400630548,severe,150.0
Guangzhou,39.261601014561435,102.97312420669918,Spring,15,12,2016,99,248.64363299690856,severe,150.0
Chengdu,45.610445595733594,111.59517081875323,Autumn,0,4,2018,18,178.31600362314055,severe,150.0
Beijing,45.10153176997264,106.90671284587927,Winter,22,7,2024,69,164.64856911732085,severe,150.0
Guangzhou,21.11303974012018,99.36161617068811,Autumn,14,7,2023,20,184.94592344122378,severe,150.0
Guangzhou,26.31068194810703,125.59245035094122,Summer,12,7,2019,84,174.54806108992824,severe,150.0
Shanghai,45.723976718664446,99.91486399951631,Summer,8,9,2018,76,236.23955591775038,severe,150.0
Chengdu,39.426388138386926,120.0671932356533,Spring,22,7,2015,66,213.89191669125884,severe,150.0
Beijing,31.351160517063228,107.43278456299176,Spring,11,2,2023,8,227.6892925248502,severe,150.0
Shanghai,36.27209567331565,105.04684080268028,Autumn,14,10,2015,12,178.61337569370613,severe,150.0
Chengdu,30.769792857317274,108.57960921128391,Summer,7,8,2024,92,160.5675561533785,severe,150.0
Beijing,24.487253120423645,97.97076043245296,Spring,16,4,2021,20,232.7859582933022,severe,150.0
Guangzhou,20.669696812598673,127.46516598927323,Summer,7,7,2021,75,156.50900492340608,severe,150.0
Guangzhou,29.062682171219773,99.53920089666717,Autumn,22,3,2024,35,210.31304947981022,severe,150.0
Guangzhou,44.06818953471499,114.47230448704046,Spring,14,11,2017,20,152.80197352413737,severe,150.0
Guangzhou,24.341087219977425,120.82785053763682,Winter,16,9,2017,45,185.70685978666225,severe,150.0
Beijing,29.333920484601975,95.94608477272381,Winter,1,6,2015,86,181.69069544979908,severe,150.0
Shenzhen,46.640488808375835,101.86937926291063,Summer,8,9,2024,86,160.03882171445315,severe,150.0
Shenzhen,49.38323339675683,90.1356355320493,Winter,20,7,2024,40,156.4705318636469,severe,150.0
Shenzhen,41.33394237761868,90.47286586613946,Summer,23,12,2019,81,176.12428954692172,severe,150.0
Shanghai,32.43969098995044,107.4305703378214,Summer,2,3,2021,97,233.8303787811738,severe,150.0
Shenzhen,43.4590102051353,125.61561080484505,Summer,0,6,2018,83,214.55901239219747,severe,150.0
Beijing,45.13907970023727,111.95266939014407,Winter,7,10,2018,43,213.56844401067602,severe,150.0
Beijing,46.991182570793455,115.98907740562353,Winter,0,5,2023,18,165.30474256423344,severe,150.0
Beijing,39.93366134108416,125.4145372656682,Summer,9,2,2017,45,196.41998876834802,severe,150.0
Beijing,47.4024227377835,91.58032178876182,Autumn,4,8,2020,73,192.46792671892882,severe,150.0
Chengdu,48.13470866485278,116.57771965065606,Summer,15,4,2020,91,176.58575378441518,severe,150.0
Chengdu,26.237093909406404,123.15357051181866,Summer,14,4,2022,58,166.9758911616707,severe,150.0
Beijing,40.41209266755429,111.3964519565856,Spring,6,5,2018,97,163.50126336449273,severe,150.0
Guangzhou,31.307072666417305,107.9143626671059,Spring,8,8,2018,17,176.608829167221,severe,150.0
Guangzhou,42.84603075943623,117.66804611750518,Spring,15,11,2017,17,198.431272742828,severe,150.0
Chengdu,29.299186689094675,113.78237734793876,Spring,15,5,2015,97,150.57325195545874,severe,150.0
Beijing,26.46863256026947,117.70846029049837,Summer,13,6,2019,13,189.7941303637159,severe,150.0
Beijing,45.118443984930266,119.14824993827085,Summer,9,8,2024,97,220.29807031735967,severe,150.0
Shenzhen,46.969822160678866,118.37886268048571,Spring,18,12,2022,19,159.89102443140263,severe,150.0
Shanghai,41.79506691968207,107.35377852843762,Spring,7,10,2021,63,215.2636010616473,severe,150.0
Shenzhen,28.746757812519448,100.77981678539258,Summer,13,4,2020,85,231.31935234879006,severe,150.0
Shanghai,41.53361012500533,119.30185912946888,Summer,18,2,2016,29,246.97500846418316,severe,150.0
Guangzhou,48.49216376908906,121.9447441135316,Spring,3,1,2020,16,175.66309892930747,severe,150.0
Beijing,30.309488954333084,119.04076575555318,Winter,9,4,2017,1,174.52772622319094,severe,150.0
Chengdu,49.832098918872475,117.47557816897265,Winter,13,12,2019,66,195.56960456309315,severe,150.0
Chengdu,28.2880611266203,99.98544594745547,Summer,19,8,2023,99,185.096316142565,severe,150.0
Chengdu,35.01665457607293,129.81625054862621,Summer,6,4,2021,7,189.84021334716982,severe,150.0
Guangzhou,45.39789584394079,90.39390360875866,Summer,2,10,2018,63,230.50850286756696,severe,150.0
Shenzhen,20.497463828922236,110.13124816432007,Spring,15,5,2022,48,196.03199263146988,severe,150.0
Beijing,43.23693628134977,105.50253406671399,Summer,13,4,2020,74,221.39541373488552,severe,150.0
Chengdu,28.585630232783405,126.40260364300082,Summer,3,5,2023,29,186.12598996289825,severe,150.0
Guangzhou,28.6542780074439,117.58110351532979,Autumn,12,4,2022,73,189.97605482875622,severe,150.0
Shenzhen,24.58362323979221,116.34995501047378,Autumn,16,2,2024,41,155.02693159139815,severe,150.0
Shanghai,23.653838994856997,127.21224518260789,Winter,0,1,2023,19,155.05883994091883,severe,150.0
Guangzhou,41.13960266221913,115.39132675253288,Autumn,10,2,2016,40,161.60956438733143,severe,150.0
Shenzhen,23.52671145030201,112.26518003170642,Spring,21,7,2024,99,192.35760154139317,severe,150.0
Guangzhou,28.06388753986565,126.27763975508913,Spring,11,3,2020,76,228.34421613644878,severe,150.0
Shanghai,38.924291290391196,102.12320594735597,Summer,1,1,2020,75,227.19916270311964,severe,150.0
Beijing,21.89230859665767,95.6160801861684,Winter,2,8,2022,72,200.29197605071138,severe,150.0
Chengdu,47.064969942066796,124.41682370518856,Winter,11,8,2023,10,232.1027182604694,severe,150.0
Beijing,34.79397448375009,92.52657639957673,Autumn,15,9,2020,74,202.14537830816434,severe,150.0
Chengdu,43.425957663064686,93.87817281015278,Spring,6,6,2016,82,193.71150702647296,severe,150.0
Shenzhen,26.936953873873648,93.28699260018998,Spring,23,10,2018,37,232.4137642437338,severe,150.0
Chengdu,42.71453093918758,101.0488627527584,Spring,15,4,2018,29,177.6049330521723,severe,150.0
Beijing,36.112524907799695,111.32884836653395,Winter,15,1,2021,48,191.1536475682954,severe,150.0
Guangzhou,42.61974366876055,112.24132594287332,Summer,10,10,2019,18,235.63486608788645,severe,150.0
Chengdu,21.981199969968287,123.73824523974417,Spring,21,4,2021,77,233.9592768026666,severe,150.0
Shenzhen,34.231233855869135,118.98498478998036,Winter,22,10,2017,57,204.60036257873202,severe,150.0
Shenzhen,37.4650286916104,94.35533302048756,Summer,13,2,2024,47,191.8041264163255,severe,150.0
Shanghai,28.669890753803188,104.94136742539388,Summer,18,9,2024,24,187.05086991569442,severe,150.0
Guangzhou,37.72536660894211,92.6720284210742,Spring,20,6,2023,34,232.8240498616909,severe,150.0
Shenzhen,43.11966127755004,124.32324746590163,Autumn,11,7,2018,84,215.12386725560074,severe,150.0
Chengdu,43.397858709674374,104.72373988683924,Spring,6,7,2022,37,218.5331735544922,severe,150.0
Beijing,21.193730815826065,93.08421231581588,Winter,1,6,2022,25,243.83836710514248,severe,150.0
Guangzhou,45.8077768441485,98.53977733899619,Spring,6,1,2017,48,173.7956764938761,severe,150.0
Beijing,34.1478424308413,125.84403286277674,Spring,3,5,2018,11,159.62871913331267,severe,150.0
Beijing,23.76360055313021,113.9637190412211,Spring,20,9,2023,59,187.79118284828004,severe,150.0
Shanghai,20.809138927793256,124.25119984513378,Autumn,6,12,2020,34,156.67050984770353,severe,150.0
Chengdu,46.70491673800581,92.4657608805614,Winter,4,6,2016,80,155.8505136405824,severe,150.0
Shenzhen,33.80735109846319,124.50086708306445,Winter,18,2,2023,81,238.27307948105806,severe,150.0
Shanghai,47.314813326947856,100.18272140931346,Winter,14,10,2016,29,219.87175434520125,severe,150.0
Shanghai,21.728617331651975,124.07941317792418,Winter,17,5,2016,45,246.0702665289192,severe,150.0
Shanghai,35.48208845780304,101.11421732646717,Spring,3,10,2024,77,202.920683906359,severe,150.0
Chengdu,37.59293850398791,122.71891574677662,Summer,8,11,2023,93,246.6159302368588,severe,150.0
Guangzhou,34.1247245001837,106.80163246560122,Summer,0,10,2024,62,228.85570416679022,severe,150.0
Shanghai,45.983812232573044,103.16145272749417,Winter,12,8,2024,51,170.47930289975787,severe,150.0
Guangzhou,46.6734724274004,96.49726370766062,Summer,7,7,2016,29,219.0139446604673,severe,150.0
Guangzhou,36.12673770252049,98.91301700920894,Spring,17,12,2024,47,161.57579568499165,severe,150.0
Shenzhen,20.770431464891146,113.01223521854078,Autumn,17,9,2019,28,155.46754724275016,severe,150.0
Shanghai,29.940753789133897,94.06381507663839,Spring,12,2,2020,46,186.4586133094414,severe,150.0
Beijing,40.05769190950311,121.05323019234565,Summer,10,2,2022,60,202.04839492419492,severe,150.0
Beijing,22.023389267014295,91.30175311885345,Spring,5,8,2016,36,163.82591550713863,severe,150.0
Beijing,25.73231060972546,116.68553056677516,Winter,12,4,2021,91,174.05476328408216,severe,150.0
Beijing,47.600556414015855,121.01220516447476,Winter,21,1,2020,65,203.43779826334375,severe,150.0
Chengdu,37.35221019485898,94.36581182344827,Spring,18,7,2018,49,194.67422898950755,severe,150.0
Guangzhou,22.3172297215686,110.27494798497257,Spring,23,3,2017,43,216.0788107595906,severe,150.0
Shenzhen,27.16219510173302,126.08705585743917,Spring,4,1,2019,44,216.8182276579917,severe,150.0
Guangzhou,33.10436230547081,94.45882377407818,Spring,23,11,2018,89,248.2180642923712,severe,150.0
Shanghai,39.61595508322611,124.03880441721266,Spring,4,3,2018,34,177.4266070171018,severe,150.0
Beijing,28.19628906669538,97.61004870280595,Summer,13,1,2020,16,154.8286405970099,severe,150.0
Guangzhou,38.350688952353856,126.07366026738575,Summer,21,8,2015,87,176.77049386083365,severe,150.0
Guangzhou,26.80978000373087,128.4575414425779,Winter,19,2,2024,59,222.01246274126154,severe,150.0
Guangzhou,43.46882083835848,112.285536073727,Autumn,14,5,2018,43,206.04753487044613,severe,150.0
Guangzhou,24.212477380846714,126.89293467361045,Summer,19,5,2019,34,243.77543954978813,severe,150.0
Chengdu,49.006353361840226,91.25429677940424,Summer,8,12,2017,69,165.4360145411511,severe,150.0
Shanghai,46.36797849996198,114.67235793948332,Summer,1,9,2018,95,237.2974220774564,severe,150.0
Guangzhou,21.002288238397313,129.25392429017518,Spring,6,12,2022,38,192.2386142835704,severe,150.0
Shenzhen,26.813323766049272,105.9972051394997,Spring,7,11,2021,2,162.43809725683207,severe,150.0
Guangzhou,33.31745988651487,98.95884258621602,Autumn,14,8,2020,47,172.77186919741638,severe,150.0
Chengdu,21.818673765090494,105.12271116031155,Autumn,12,9,2019,2,150.0102644389017,severe,150.0
Beijing,48.256531221700165,92.31417270419004,Autumn,3,4,2018,23,191.41913487397295,severe,150.0
Beijing,41.500518187389716,98.08830426592284,Summer,22,3,2024,16,163.70898013686994,severe,150.0
Shenzhen,38.423706081214576,121.81447626174253,Autumn,9,6,2024,46,165.83080771460766,severe,150.0
Guangzhou,24.3862044016248,110.03366526742833,Summer,7,12,2022,70,181.9456534177751,severe,150.0
Beijing,31.519021653146844,92.60433325342177,Summer,12,8,2023,56,233.052698752869,severe,150.0
Chengdu,34.16339909417125,114.96870207522917,Autumn,16,6,2024,79,194.6720848952109,severe,150.0
Guangzhou,27.759123382399153,111.2603772888686,Spring,20,11,2022,27,234.2826586518796,severe,150.0
Shanghai,43.055155389968775,95.90274170713973,Autumn,9,6,2020,58,226.29587189579857,severe,150.0
Guangzhou,20.241001557888065,125.87054150859709,Winter,19,3,2024,68,157.61274562193083,severe,150.0
Guangzhou,43.506514611467196,129.95795471257787,Autumn,12,4,2022,38,184.32122035401792,severe,150.0
Guangzhou,32.18896893796811,121.07307199919899,Winter,14,11,2021,57,173.19266377281826,severe,150.0
Guangzhou,33.28613399351961,119.38908924302409,Spring,3,10,2016,65,157.58676095255296,severe,150.0
Guangzhou,44.824261912774254,111.46132716433502,Summer,15,4,2018,46,180.4822794645307,severe,150.0
Chengdu,28.214759430787318,101.00105362693336,Spring,14,12,2020,91,185.27799092131758,severe,150.0
Shanghai,24.530979449580933,96.29555297896867,Winter,4,9,2017,14,181.73153059035866,severe,150.0
Shenzhen,48.03007590933157,116.90710975182577,Winter,16,10,2024,72,197.58437002128477,severe,150.0
Shanghai,38.858814896988406,93.6856497198435,Autumn,2,3,2022,58,243.84671727157644,severe,150.0
Guangzhou,35.74844617766513,125.36024654802401,Summer,18,5,2015,55,202.21510091533,severe,150.0
Beijing,47.5951236457226,115.74867527060391,Winter,9,8,2017,2,247.56517753917151,severe,150.0
Chengdu,42.614829715454476,96.01271209254581,Autumn,13,10,2021,23,202.684337184244,severe,150.0
Shanghai,25.94787819964839,105.97208130490006,Winter,8,11,2017,55,158.23090933383796,severe,150.0
Chengdu,34.96384790747525,119.44121521008964,Winter,1,4,2019,44,150.9290353706507,severe,150.0
Beijing,21.945473939847133,102.07675770589529,Summer,3,5,2023,13,172.50229884731235,severe,150.0
Shenzhen,21.621126830355582,94.2582547185317,Winter,15,7,2022,22,210.8417830272084,severe,150.0
Guangzhou,45.67864515812641,122.54369533903593,Winter,10,7,2015,83,211.8276373591622,severe,150.0
Chengdu,33.99435289894494,97.67237616981762,Spring,21,12,2024,20,195.92293365414628,severe,150.0
Shanghai,43.68680893258397,90.61670893570086,Autumn,4,9,2022,89,210.03416265803244,severe,150.0
Shanghai,43.9138840970282,126.87702096311847,Summer,22,5,2021,85,243.7539196617578,severe,150.0
Chengdu,43.632833380058486,128.97521496265412,Summer,7,1,2023,25,194.8743734525277,severe,150.0
